"Cage","Date","Hour","Minute","HopsPerMinute","timestamp","Treatment","Sex","LightsOn","LightsOff","Phase"
15,2023-03-08,7,53,0,2023-03-08 07:53:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,7,54,0,2023-03-08 07:54:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,7,55,0,2023-03-08 07:55:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,7,56,0,2023-03-08 07:56:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,7,57,0,2023-03-08 07:57:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,7,58,0,2023-03-08 07:58:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,7,59,0,2023-03-08 07:59:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,0,0,2023-03-08 08:00:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,1,0,2023-03-08 08:01:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,2,0,2023-03-08 08:02:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,3,0,2023-03-08 08:03:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,4,0,2023-03-08 08:04:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,5,0,2023-03-08 08:05:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,6,0,2023-03-08 08:06:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,7,0,2023-03-08 08:07:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,8,0,2023-03-08 08:08:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,9,0,2023-03-08 08:09:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,10,0,2023-03-08 08:10:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,11,0,2023-03-08 08:11:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,12,0,2023-03-08 08:12:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,13,0,2023-03-08 08:13:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,14,0,2023-03-08 08:14:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,15,0,2023-03-08 08:15:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,16,0,2023-03-08 08:16:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,17,0,2023-03-08 08:17:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,18,0,2023-03-08 08:18:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,19,0,2023-03-08 08:19:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,20,0,2023-03-08 08:20:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,21,0,2023-03-08 08:21:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,22,0,2023-03-08 08:22:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,23,0,2023-03-08 08:23:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,24,0,2023-03-08 08:24:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,25,0,2023-03-08 08:25:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,26,0,2023-03-08 08:26:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,27,0,2023-03-08 08:27:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,28,0,2023-03-08 08:28:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,29,0,2023-03-08 08:29:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,30,0,2023-03-08 08:30:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,31,0,2023-03-08 08:31:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,32,0,2023-03-08 08:32:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,33,0,2023-03-08 08:33:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,34,0,2023-03-08 08:34:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,35,0,2023-03-08 08:35:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,36,0,2023-03-08 08:36:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,37,0,2023-03-08 08:37:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,38,0,2023-03-08 08:38:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,39,0,2023-03-08 08:39:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,40,0,2023-03-08 08:40:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,41,0,2023-03-08 08:41:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,42,0,2023-03-08 08:42:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,43,0,2023-03-08 08:43:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,44,0,2023-03-08 08:44:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,45,0,2023-03-08 08:45:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,46,0,2023-03-08 08:46:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,47,0,2023-03-08 08:47:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,48,0,2023-03-08 08:48:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,49,0,2023-03-08 08:49:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,50,0,2023-03-08 08:50:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,51,0,2023-03-08 08:51:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,52,0,2023-03-08 08:52:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,53,0,2023-03-08 08:53:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,54,0,2023-03-08 08:54:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,55,0,2023-03-08 08:55:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,56,0,2023-03-08 08:56:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,57,0,2023-03-08 08:57:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,58,0,2023-03-08 08:58:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,8,59,0,2023-03-08 08:59:00,"LD","F","09:00 AM","09:00 PM","night"
15,2023-03-08,9,0,0,2023-03-08 09:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,1,0,2023-03-08 09:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,2,0,2023-03-08 09:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,3,0,2023-03-08 09:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,4,2,2023-03-08 09:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,5,3,2023-03-08 09:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,6,1,2023-03-08 09:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,7,1,2023-03-08 09:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,8,0,2023-03-08 09:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,9,0,2023-03-08 09:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,10,0,2023-03-08 09:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,11,1,2023-03-08 09:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,12,1,2023-03-08 09:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,13,1,2023-03-08 09:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,14,1,2023-03-08 09:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,15,0,2023-03-08 09:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,16,0,2023-03-08 09:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,17,0,2023-03-08 09:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,18,0,2023-03-08 09:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,19,0,2023-03-08 09:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,20,0,2023-03-08 09:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,21,0,2023-03-08 09:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,22,1,2023-03-08 09:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,23,1,2023-03-08 09:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,24,1,2023-03-08 09:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,25,0,2023-03-08 09:25:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,26,0,2023-03-08 09:26:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,27,1,2023-03-08 09:27:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,28,3,2023-03-08 09:28:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,29,2,2023-03-08 09:29:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,30,2,2023-03-08 09:30:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,31,3,2023-03-08 09:31:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,32,5,2023-03-08 09:32:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,33,4,2023-03-08 09:33:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,34,1,2023-03-08 09:34:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,35,4,2023-03-08 09:35:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,36,4,2023-03-08 09:36:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,37,3,2023-03-08 09:37:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,38,4,2023-03-08 09:38:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,39,0,2023-03-08 09:39:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,40,0,2023-03-08 09:40:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,41,1,2023-03-08 09:41:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,42,2,2023-03-08 09:42:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,43,1,2023-03-08 09:43:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,44,1,2023-03-08 09:44:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,45,0,2023-03-08 09:45:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,46,2,2023-03-08 09:46:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,47,0,2023-03-08 09:47:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,48,0,2023-03-08 09:48:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,49,0,2023-03-08 09:49:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,50,5,2023-03-08 09:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,51,1,2023-03-08 09:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,52,3,2023-03-08 09:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,53,4,2023-03-08 09:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,54,2,2023-03-08 09:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,55,1,2023-03-08 09:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,56,2,2023-03-08 09:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,57,1,2023-03-08 09:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,58,0,2023-03-08 09:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,9,59,3,2023-03-08 09:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,0,2,2023-03-08 10:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,1,0,2023-03-08 10:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,2,0,2023-03-08 10:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,3,0,2023-03-08 10:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,4,1,2023-03-08 10:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,5,0,2023-03-08 10:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,6,4,2023-03-08 10:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,7,1,2023-03-08 10:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,8,3,2023-03-08 10:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,9,1,2023-03-08 10:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,10,0,2023-03-08 10:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,11,1,2023-03-08 10:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,12,0,2023-03-08 10:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,13,1,2023-03-08 10:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,14,0,2023-03-08 10:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,15,1,2023-03-08 10:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,16,0,2023-03-08 10:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,17,2,2023-03-08 10:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,18,1,2023-03-08 10:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,19,0,2023-03-08 10:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,20,1,2023-03-08 10:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,21,0,2023-03-08 10:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,22,0,2023-03-08 10:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,23,2,2023-03-08 10:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,24,2,2023-03-08 10:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,25,1,2023-03-08 10:25:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,26,2,2023-03-08 10:26:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,27,2,2023-03-08 10:27:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,28,0,2023-03-08 10:28:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,29,2,2023-03-08 10:29:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,30,0,2023-03-08 10:30:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,31,0,2023-03-08 10:31:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,32,1,2023-03-08 10:32:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,33,0,2023-03-08 10:33:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,34,0,2023-03-08 10:34:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,35,0,2023-03-08 10:35:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,36,0,2023-03-08 10:36:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,37,1,2023-03-08 10:37:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,38,0,2023-03-08 10:38:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,39,1,2023-03-08 10:39:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,40,0,2023-03-08 10:40:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,41,1,2023-03-08 10:41:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,42,7,2023-03-08 10:42:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,43,2,2023-03-08 10:43:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,44,2,2023-03-08 10:44:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,45,4,2023-03-08 10:45:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,46,0,2023-03-08 10:46:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,47,0,2023-03-08 10:47:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,48,1,2023-03-08 10:48:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,49,0,2023-03-08 10:49:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,50,2,2023-03-08 10:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,51,1,2023-03-08 10:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,52,4,2023-03-08 10:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,53,2,2023-03-08 10:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,54,1,2023-03-08 10:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,55,1,2023-03-08 10:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,56,1,2023-03-08 10:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,57,1,2023-03-08 10:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,58,2,2023-03-08 10:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,10,59,0,2023-03-08 10:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,0,0,2023-03-08 11:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,1,1,2023-03-08 11:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,2,1,2023-03-08 11:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,3,0,2023-03-08 11:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,4,3,2023-03-08 11:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,5,2,2023-03-08 11:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,6,4,2023-03-08 11:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,7,1,2023-03-08 11:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,8,1,2023-03-08 11:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,9,0,2023-03-08 11:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,10,2,2023-03-08 11:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,11,0,2023-03-08 11:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,12,1,2023-03-08 11:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,13,6,2023-03-08 11:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,14,3,2023-03-08 11:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,15,4,2023-03-08 11:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,16,3,2023-03-08 11:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,17,1,2023-03-08 11:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,18,6,2023-03-08 11:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,19,5,2023-03-08 11:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,20,6,2023-03-08 11:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,21,2,2023-03-08 11:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,22,0,2023-03-08 11:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,23,0,2023-03-08 11:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,24,1,2023-03-08 11:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,25,3,2023-03-08 11:25:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,26,1,2023-03-08 11:26:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,27,1,2023-03-08 11:27:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,28,0,2023-03-08 11:28:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,29,1,2023-03-08 11:29:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,30,3,2023-03-08 11:30:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,31,1,2023-03-08 11:31:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,32,0,2023-03-08 11:32:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,33,1,2023-03-08 11:33:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,34,2,2023-03-08 11:34:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,35,2,2023-03-08 11:35:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,36,2,2023-03-08 11:36:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,37,0,2023-03-08 11:37:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,38,4,2023-03-08 11:38:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,39,0,2023-03-08 11:39:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,40,5,2023-03-08 11:40:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,41,6,2023-03-08 11:41:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,42,3,2023-03-08 11:42:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,43,2,2023-03-08 11:43:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,44,3,2023-03-08 11:44:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,45,4,2023-03-08 11:45:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,46,1,2023-03-08 11:46:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,47,5,2023-03-08 11:47:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,48,4,2023-03-08 11:48:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,49,2,2023-03-08 11:49:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,50,2,2023-03-08 11:50:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,51,2,2023-03-08 11:51:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,52,3,2023-03-08 11:52:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,53,1,2023-03-08 11:53:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,54,4,2023-03-08 11:54:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,55,3,2023-03-08 11:55:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,56,3,2023-03-08 11:56:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,57,2,2023-03-08 11:57:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,58,0,2023-03-08 11:58:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,11,59,4,2023-03-08 11:59:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,0,6,2023-03-08 12:00:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,1,3,2023-03-08 12:01:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,2,3,2023-03-08 12:02:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,3,0,2023-03-08 12:03:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,4,6,2023-03-08 12:04:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,5,7,2023-03-08 12:05:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,6,3,2023-03-08 12:06:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,7,5,2023-03-08 12:07:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,8,6,2023-03-08 12:08:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,9,3,2023-03-08 12:09:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,10,2,2023-03-08 12:10:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,11,1,2023-03-08 12:11:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,12,1,2023-03-08 12:12:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,13,0,2023-03-08 12:13:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,14,0,2023-03-08 12:14:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,15,1,2023-03-08 12:15:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,16,1,2023-03-08 12:16:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,17,0,2023-03-08 12:17:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,18,2,2023-03-08 12:18:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,19,0,2023-03-08 12:19:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,20,2,2023-03-08 12:20:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,21,0,2023-03-08 12:21:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,22,0,2023-03-08 12:22:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,23,0,2023-03-08 12:23:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,24,0,2023-03-08 12:24:00,"LD","F","09:00 AM","09:00 PM","day"
15,2023-03-08,12,25,0,2023-03-08 12:25:00,"LD","F","09:00 AM","09:00 PM","day"
